trade_dttm,trader_id,trader_name,side,amount,price,value,event_id,market_title,market_subtitle,outcome,market_icon,trader_tags
2025-05-30 13:12:53,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,22.0,0.060000000000000005,1.32,24809,Turnout in 2025 Polish Presidential Election?,66-68%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:12:51,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,4.98,0.036,0.17928,22977,ECB Interest Rates: June 2025,No Change,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/ecb-interest-rates-april-2025-DJ5nB6uaqtx5.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:12:51,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,4.98,0.9609999999999999,4.78578,22977,ECB Interest Rates: June 2025,25 bps decrease,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/ecb-interest-rates-april-2025-DJ5nB6uaqtx5.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:12:51,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,4.98,0.0029999999999999996,0.01494,22977,ECB Interest Rates: June 2025,50+ bps decrease,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/ecb-interest-rates-april-2025-DJ5nB6uaqtx5.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:12:51,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,4.98,0.002,0.009960000000000002,22977,ECB Interest Rates: June 2025,Increase,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/ecb-interest-rates-april-2025-DJ5nB6uaqtx5.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:12:47,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,5.0,0.96,4.8,22977,ECB Interest Rates: June 2025,25 bps decrease,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/ecb-interest-rates-april-2025-DJ5nB6uaqtx5.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:12:47,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,5.0,0.003,0.015,22977,ECB Interest Rates: June 2025,50+ bps decrease,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/ecb-interest-rates-april-2025-DJ5nB6uaqtx5.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:12:47,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,5.0,0.002,0.01,22977,ECB Interest Rates: June 2025,Increase,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/ecb-interest-rates-april-2025-DJ5nB6uaqtx5.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:07:59,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,25.0,0.003,0.075,24809,Turnout in 2025 Polish Presidential Election?,<62%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:07:59,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,25.0,0.044000000000000004,1.1,24809,Turnout in 2025 Polish Presidential Election?,64-66%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:07:59,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,25.0,0.16,4.0,24809,Turnout in 2025 Polish Presidential Election?,68-70%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:07:59,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,25.0,0.32,8.0,24809,Turnout in 2025 Polish Presidential Election?,70-72%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:07:59,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,25.0,0.003,0.075,24809,Turnout in 2025 Polish Presidential Election?,62-64%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:07:59,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,25.0,0.43,10.75,24809,Turnout in 2025 Polish Presidential Election?,>72%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:07:59,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,25.0,0.040999999999999995,1.025,24809,Turnout in 2025 Polish Presidential Election?,66-68%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:07:29,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,33.0,0.003,0.099,24809,Turnout in 2025 Polish Presidential Election?,<62%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:07:29,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,33.0,0.045000000000000005,1.485,24809,Turnout in 2025 Polish Presidential Election?,64-66%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:07:29,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,33.0,0.16,5.28,24809,Turnout in 2025 Polish Presidential Election?,68-70%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:07:29,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,33.0,0.32,10.56,24809,Turnout in 2025 Polish Presidential Election?,70-72%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:07:29,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,33.0,0.003,0.099,24809,Turnout in 2025 Polish Presidential Election?,62-64%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:07:29,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,33.0,0.43,14.19,24809,Turnout in 2025 Polish Presidential Election?,>72%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:07:29,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,33.0,0.045000000000000005,1.485,24809,Turnout in 2025 Polish Presidential Election?,66-68%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:06:15,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,14.89,0.09,1.3401,23700,US GDP growth in Q2 2025?,1-0%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/bea.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:04:33,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,18.58,0.045,0.8360999999999998,24796,Poland Presidential Election Margin of Victory,Nawrocki 4-8%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-win-by-4-8-P7izAHrUVUa4.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:04:29,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,5.88,0.18,1.0584,24796,Poland Presidential Election Margin of Victory,Trzaskowski 4-8%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-4-8-lta4KryArdHZ.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:04:29,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,5.88,0.005,0.0294,24796,Poland Presidential Election Margin of Victory,Nawrocki >8%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-win-by-over-8-3uWqxRlq3G1y.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:04:29,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,5.88,0.044000000000000004,0.25872,24796,Poland Presidential Election Margin of Victory,Nawrocki 4-8%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-win-by-4-8-P7izAHrUVUa4.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:04:29,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,5.88,0.42,2.4696,24796,Poland Presidential Election Margin of Victory,Trzaskowski 0-4%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-0-4-gV8HAhwJbyRU.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:04:29,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,5.88,0.037,0.21755999999999998,24796,Poland Presidential Election Margin of Victory,Trzaskowski 8-12%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-8-12-M36xIDPp8MeR.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:04:29,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,5.88,0.014,0.08232,24796,Poland Presidential Election Margin of Victory,Trzaskowski >12%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-over-12-nw--ns8efGiC.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:04:29,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,5.88,0.31,1.8228,24796,Poland Presidential Election Margin of Victory,Nawrocki 0-4%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-win-by-0-4-8Jd5hK7_rtO4.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:04:23,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,18.58,0.18,3.3443999999999994,24796,Poland Presidential Election Margin of Victory,Trzaskowski 4-8%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-4-8-lta4KryArdHZ.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:04:23,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,18.58,0.005,0.0929,24796,Poland Presidential Election Margin of Victory,Nawrocki >8%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-win-by-over-8-3uWqxRlq3G1y.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:04:23,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,18.58,0.41000000000000003,7.6178,24796,Poland Presidential Election Margin of Victory,Trzaskowski 0-4%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-0-4-gV8HAhwJbyRU.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:04:23,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,18.58,0.037,0.6874599999999998,24796,Poland Presidential Election Margin of Victory,Trzaskowski 8-12%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-8-12-M36xIDPp8MeR.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:04:23,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,18.58,0.014000000000000002,0.26012,24796,Poland Presidential Election Margin of Victory,Trzaskowski >12%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-over-12-nw--ns8efGiC.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:04:23,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,18.58,0.31000000000000005,5.7598,24796,Poland Presidential Election Margin of Victory,Nawrocki 0-4%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-win-by-0-4-8Jd5hK7_rtO4.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:04:11,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,50.0,0.015,0.75,24796,Poland Presidential Election Margin of Victory,Trzaskowski >12%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-over-12-nw--ns8efGiC.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:02:45,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,4.98,0.18,0.8964000000000001,24796,Poland Presidential Election Margin of Victory,Trzaskowski 4-8%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-4-8-lta4KryArdHZ.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:02:45,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,4.98,0.004999999999999999,0.0249,24796,Poland Presidential Election Margin of Victory,Nawrocki >8%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-win-by-over-8-3uWqxRlq3G1y.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:02:45,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,4.98,0.044,0.21912,24796,Poland Presidential Election Margin of Victory,Nawrocki 4-8%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-win-by-4-8-P7izAHrUVUa4.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:02:45,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,4.98,0.4099999999999999,2.0418,24796,Poland Presidential Election Margin of Victory,Trzaskowski 0-4%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-0-4-gV8HAhwJbyRU.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:02:45,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,4.98,0.03799999999999999,0.18923999999999996,24796,Poland Presidential Election Margin of Victory,Trzaskowski 8-12%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-8-12-M36xIDPp8MeR.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:02:45,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,4.98,0.014,0.06972,24796,Poland Presidential Election Margin of Victory,Trzaskowski >12%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-rafa-trzaskowski-win-by-over-12-nw--ns8efGiC.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 13:02:45,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,4.98,0.31,1.5438,24796,Poland Presidential Election Margin of Victory,Nawrocki 0-4%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-karol-nawrocki-win-by-0-4-8Jd5hK7_rtO4.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:57:59,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,224.16,0.001,0.22416,21218,Canada Election: Popular Vote Margin of Victory?,Conservatives by 6-9%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-conservative-party-win-the-canadian-election-by-6-9-MKSRHJUKezvj.png,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:53:57,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,25.64,0.003,0.07692,24809,Turnout in 2025 Polish Presidential Election?,<62%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:53:57,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,78.0,0.022,1.716,24809,Turnout in 2025 Polish Presidential Election?,64-66%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:53:57,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,25.64,0.16,4.1024,24809,Turnout in 2025 Polish Presidential Election?,68-70%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:53:57,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,25.64,0.32999999999999996,8.4612,24809,Turnout in 2025 Polish Presidential Election?,70-72%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:53:57,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,25.64,0.003,0.07692,24809,Turnout in 2025 Polish Presidential Election?,62-64%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:53:57,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,25.64,0.45,11.538,24809,Turnout in 2025 Polish Presidential Election?,>72%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:53:57,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,78.0,0.03338461538461539,2.604,24809,Turnout in 2025 Polish Presidential Election?,66-68%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:53:27,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,10.0,0.003,0.03,24809,Turnout in 2025 Polish Presidential Election?,<62%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:53:27,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,10.0,0.022,0.21999999999999997,24809,Turnout in 2025 Polish Presidential Election?,64-66%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:53:27,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,10.0,0.16,1.6,24809,Turnout in 2025 Polish Presidential Election?,68-70%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:53:27,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,10.0,0.32999999999999996,3.3,24809,Turnout in 2025 Polish Presidential Election?,70-72%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:53:27,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,10.0,0.003,0.03,24809,Turnout in 2025 Polish Presidential Election?,62-64%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:53:27,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,10.0,0.45,4.5,24809,Turnout in 2025 Polish Presidential Election?,>72%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:53:27,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,10.0,0.033,0.33,24809,Turnout in 2025 Polish Presidential Election?,66-68%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:52:47,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,50.0,0.003,0.15,24809,Turnout in 2025 Polish Presidential Election?,<62%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:52:47,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,50.0,0.022000000000000002,1.1,24809,Turnout in 2025 Polish Presidential Election?,64-66%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:52:47,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,50.0,0.16,8.0,24809,Turnout in 2025 Polish Presidential Election?,68-70%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:52:47,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,50.0,0.32,16.0,24809,Turnout in 2025 Polish Presidential Election?,70-72%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:52:47,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,50.0,0.003,0.15,24809,Turnout in 2025 Polish Presidential Election?,62-64%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:52:47,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,50.0,0.45,22.5,24809,Turnout in 2025 Polish Presidential Election?,>72%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:52:47,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,50.0,0.043,2.15,24809,Turnout in 2025 Polish Presidential Election?,66-68%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:52:19,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,8.16,0.019,0.15504,25344,Highest temperature in London on May 30?,73-74°F,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:52:03,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,4.86,0.005999999999999999,0.02916,24809,Turnout in 2025 Polish Presidential Election?,<62%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
2025-05-30 12:52:03,0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,cry.eth2,sell,4.86,0.023,0.11178,24809,Turnout in 2025 Polish Presidential Election?,64-66%,Yes,https://polymarket-upload.s3.us-east-2.amazonaws.com/turnout-in-2025-polish-presidential-election-UF-Z7tWsVz78.jpg,Overall PnL > $100k; Overall Win Rate > 67%; 1k+ Positions
